TimeStamp, Role, Frame#, EyeGazePos, EyeGazeDir, GazeHitPoint, GazeHitNormal, DwellDuration, IsFixation, CurrentHitObject
24.66,,1297,"0.42,1.59,-0.52","-0.05,-0.15,0.99","0.32,1.27,1.58","0.19,0.22,-0.96",0.05391121,True,Capsule
24.74,,1301,"0.41,1.60,-0.52","-0.10,-0.15,0.98","0.20,1.28,1.59","-0.09,-0.04,-1.00",0.1351509,True,Object4_1_3_1
24.98,,1316,"0.42,1.59,-0.51","-0.08,-0.15,0.99","0.24,1.29,1.59","0.20,-0.26,-0.94",0.2353096,True,Quad
25.03,,1319,"0.41,1.59,-0.51","0.12,-0.18,0.98","0.67,1.21,1.59","0.00,0.28,-0.96",0.05013466,False,Object4_4_2_3
25.08,,1322,"0.41,1.59,-0.51","0.12,-0.18,0.98","0.67,1.21,1.59","-0.12,0.26,-0.96",0.05004692,True,Object4_4_2_3
25.13,,1325,"0.42,1.59,-0.51","0.11,-0.18,0.98","0.67,1.21,1.59","-0.19,0.05,-0.98",0.1056976,True,Object4_4_2_3
25.19,,1329,"0.42,1.59,-0.51","0.11,-0.19,0.98","0.67,1.20,1.59","-0.27,0.00,-0.96",0.1662731,True,Object4_4_2_3
25.26,,1333,"0.42,1.59,-0.52","-0.05,-0.13,0.99","0.32,1.33,1.59","0.00,0.00,-1.00",0.2337914,False,Quad
25.32,,1336,"0.42,1.59,-0.52","-0.05,-0.13,0.99","0.32,1.31,1.59","0.00,0.00,-1.00",0.0625,True,Quad
25.38,,1339,"0.44,1.59,-0.51","0.03,-0.37,0.93","0.51,0.78,1.58","-0.02,-0.10,-0.99",0.1165276,False,Sphere
25.44,,1343,"0.42,1.59,-0.52","-0.05,-0.14,0.99","0.31,1.30,1.59","0.13,0.00,-0.99",0.06517029,False,Object3_2_3_0
25.49,,1346,"0.42,1.59,-0.52","-0.04,-0.15,0.99","0.32,1.27,1.58","0.21,0.06,-0.98",0.05091286,True,Capsule
25.69,,1358,"0.40,1.58,-0.52","0.01,-0.22,0.97","0.43,1.11,1.60","0.00,0.00,-1.00",0.1997337,False,Cell(Clone)
26.13,,1383,"0.43,1.57,-0.58","-0.13,-0.35,0.93","0.13,0.77,1.60","0.00,0.00,-1.00",0.4413986,False,Cell(Clone)
26.19,,1385,"0.44,1.58,-0.60","-0.14,-0.28,0.95","0.14,0.95,1.59","-0.11,-0.22,-0.97",0.05894661,True,Cylinder
26.38,,1396,"0.48,1.58,-0.65","-0.15,-0.27,0.95","0.14,0.95,1.59","-0.20,0.09,-0.98",0.1841164,True,Cylinder
26.44,,1400,"0.48,1.58,-0.65","-0.09,-0.32,0.94","0.28,0.85,1.59","0.00,0.00,-1.00",0.2499084,True,Quad
26.49,,1403,"0.49,1.58,-0.66","-0.08,-0.31,0.95","0.30,0.87,1.59","0.04,-0.11,-0.99",0.05002785,True,Cube
26.54,,1406,"0.49,1.58,-0.68","-0.07,-0.31,0.95","0.34,0.87,1.59","-0.07,0.00,-1.00",0.05020523,True,Quad
26.61,,1410,"0.49,1.59,-0.69","-0.06,-0.28,0.96","0.36,0.94,1.60","0.00,0.00,-1.00",0.06654167,True,Cell(Clone)
26.67,,1413,"0.49,1.59,-0.70","-0.03,-0.24,0.97","0.39,1.03,1.58","0.47,-0.06,-0.88",0.06214714,True,Capsule
26.73,,1416,"0.48,1.60,-0.71","0.06,-0.20,0.98","0.61,1.14,1.59","0.00,0.00,-1.00",0.06001472,False,Quad
26.79,,1419,"0.48,1.60,-0.73","0.05,-0.24,0.97","0.59,1.04,1.60","0.00,0.00,-1.00",0.06121826,True,Cell(Clone)
26.86,,1423,"0.48,1.60,-0.73","-0.01,-0.16,0.99","0.46,1.23,1.59","0.00,-0.12,-0.99",0.06635857,False,Quad
26.91,,1426,"0.48,1.60,-0.74","-0.02,-0.18,0.98","0.43,1.19,1.60","0.00,0.00,-1.00",0.05103111,True,Cell(Clone)
26.98,,1430,"0.48,1.60,-0.75","-0.01,-0.18,0.98","0.44,1.19,1.60","0.00,0.00,-1.00",0.06665802,True,Cell(Clone)
27.04,,1434,"0.47,1.60,-0.76","-0.04,-0.15,0.99","0.38,1.25,1.60","0.00,0.00,-1.00",0.1323032,True,Cell(Clone)
27.09,,1437,"0.46,1.60,-0.77","-0.05,-0.12,0.99","0.36,1.32,1.60","0.00,0.00,-1.00",0.05114555,True,Cell(Clone)
27.15,,1439,"0.46,1.60,-0.77","-0.05,-0.11,0.99","0.33,1.34,1.59","0.38,0.00,-0.93",0.05402184,True,Quad
27.21,,1442,"0.46,1.60,-0.77","-0.01,-0.13,0.99","0.45,1.30,1.58","-0.18,-0.18,-0.97",0.06189919,True,Object1_3_3_0
27.28,,1446,"0.47,1.60,-0.77","0.00,-0.11,0.99","0.47,1.35,1.59","0.00,0.03,-1.00",0.06709099,True,Cell(Clone)
27.34,,1450,"0.47,1.60,-0.77","0.01,-0.11,0.99","0.49,1.33,1.59","-0.29,0.00,-0.96",0.06605339,True,Quad
27.41,,1453,"0.46,1.60,-0.77","-0.02,-0.11,0.99","0.40,1.35,1.60","0.07,0.00,-1.00",0.06632042,True,Cell(Clone)
27.46,,1456,"0.47,1.60,-0.76","-0.01,-0.10,1.00","0.45,1.38,1.59","0.00,-0.11,-0.99",0.0500946,True,Quad
27.51,,1459,"0.47,1.60,-0.76","0.00,-0.10,0.99","0.47,1.38,1.59","0.00,-0.38,-0.93",0.05134773,True,Quad
27.57,,1462,"0.46,1.61,-0.76","-0.02,-0.10,0.99","0.43,1.38,1.59","-0.28,-0.32,-0.91",0.1090813,True,Quad
27.63,,1466,"0.47,1.60,-0.74","0.02,-0.12,0.99","0.51,1.31,1.58","-0.09,0.31,-0.95",0.1683521,True,Sphere
27.69,,1469,"0.46,1.61,-0.75","-0.01,-0.11,0.99","0.44,1.35,1.60","0.00,0.13,-0.99",0.05907631,True,Cell(Clone)
27.74,,1473,"0.46,1.61,-0.74","0.00,-0.09,1.00","0.46,1.42,1.59","0.24,-0.23,-0.94",0.05521584,True,Cube
27.79,,1476,"0.46,1.61,-0.73","0.01,-0.08,1.00","0.47,1.45,1.58","0.20,-0.36,-0.91",0.05049896,True,Object1_3_4_0
27.86,,1479,"0.46,1.61,-0.72","0.04,-0.15,0.99","0.55,1.25,1.59","0.24,0.00,-0.97",0.06676292,True,Quad
27.92,,1482,"0.46,1.60,-0.72","0.03,-0.15,0.99","0.52,1.26,1.59","0.10,-0.12,-0.99",0.05926704,True,Cylinder
28.00,,1486,"0.46,1.60,-0.71","0.02,-0.15,0.99","0.51,1.26,1.59","-0.04,0.22,-0.98",0.08297348,True,Cylinder
28.06,,1489,"0.46,1.60,-0.72","-0.02,-0.07,1.00","0.39,1.45,1.59","0.33,-0.07,-0.94",0.142355,True,Quad
28.11,,1492,"0.45,1.60,-0.71","-0.03,-0.09,1.00","0.39,1.41,1.59","0.04,0.00,-1.00",0.0521431,True,Quad
28.19,,1496,"0.47,1.60,-0.70","0.02,-0.16,0.99","0.52,1.24,1.59","0.00,0.00,-1.00",0.07993889,False,Quad
28.24,,1499,"0.46,1.60,-0.70","0.02,-0.14,0.99","0.51,1.30,1.58","-0.04,-0.38,-0.92",0.05110359,True,Sphere
28.30,,1501,"0.46,1.59,-0.70","0.02,-0.12,0.99","0.51,1.31,1.58","-0.07,0.27,-0.96",0.05904579,True,Sphere
28.36,,1503,"0.46,1.59,-0.70","0.02,-0.15,0.99","0.51,1.26,1.59","-0.06,-0.25,-0.97",0.1133404,True,Cylinder
28.43,,1506,"0.45,1.59,-0.70","-0.03,-0.21,0.98","0.39,1.12,1.59","0.00,0.00,-1.00",0.07233429,True,Quad
28.49,,1508,"0.45,1.59,-0.70","-0.03,-0.23,0.97","0.38,1.06,1.59","0.19,0.03,-0.98",0.06345749,True,Object3_2_1_3
28.54,,1511,"0.45,1.58,-0.69","-0.01,-0.19,0.98","0.43,1.16,1.60","0.00,0.00,-1.00",0.05028343,True,Cell(Clone)
28.61,,1514,"0.44,1.58,-0.69","-0.02,-0.16,0.99","0.40,1.21,1.60","0.00,-0.08,-1.00",0.06231117,True,Cell(Clone)
28.66,,1518,"0.44,1.58,-0.69","-0.01,-0.15,0.99","0.43,1.23,1.59","-0.40,0.00,-0.92",0.05640411,True,Quad
28.73,,1521,"0.44,1.58,-0.69","0.00,-0.19,0.98","0.44,1.15,1.60","0.00,0.00,-1.00",0.06441307,True,Cell(Clone)
28.79,,1524,"0.45,1.58,-0.69","0.01,-0.21,0.98","0.46,1.10,1.60","0.00,0.00,-1.00",0.06365967,True,Cell(Clone)
28.85,,1528,"0.45,1.58,-0.69","0.01,-0.19,0.98","0.48,1.15,1.60","0.00,0.00,-1.00",0.05843735,True,Cell(Clone)
28.90,,1530,"0.45,1.58,-0.70","-0.03,-0.19,0.98","0.38,1.15,1.59","0.32,0.24,-0.92",0.05093956,True,Object1_2_2_1
28.96,,1534,"0.45,1.58,-0.70","0.00,-0.23,0.97","0.46,1.04,1.60","0.00,0.00,-1.00",0.05962372,True,Cell(Clone)
29.03,,1538,"0.45,1.58,-0.70","0.08,-0.29,0.95","0.62,0.88,1.59","0.29,0.09,-0.95",0.06695747,False,Object4_4_0_2
29.08,,1541,"0.45,1.58,-0.70","0.12,-0.30,0.95","0.73,0.88,1.60","0.00,0.00,-1.00",0.05026436,True,Cell(Clone)
29.14,,1545,"0.45,1.58,-0.69","0.13,-0.28,0.95","0.75,0.93,1.58","0.10,-0.19,-0.98",0.06694221,True,Sphere
30.78,,1635,"0.49,1.58,-1.09","-0.08,-0.13,0.99","0.28,1.23,1.59","-0.06,0.00,-1.00",1.63386,False,Quad
30.83,,1638,"0.49,1.59,-1.11","-0.08,-0.01,1.00","0.28,1.58,1.59","-0.12,0.00,-0.99",0.05007935,False,Quad
30.88,,1641,"0.48,1.60,-1.13","-0.05,-0.07,1.00","0.34,1.41,1.59","-0.01,0.00,-1.00",0.05106544,True,Quad
30.93,,1643,"0.50,1.60,-1.15","-0.04,-0.10,0.99","0.38,1.33,1.60","0.00,0.00,-1.00",0.05228615,True,Cell(Clone)
30.99,,1647,"0.51,1.61,-1.17","-0.15,-0.06,0.99","0.08,1.43,1.58","0.30,0.06,-0.95",0.0629921,False,Capsule
31.04,,1650,"0.51,1.61,-1.18","-0.04,-0.16,0.99","0.40,1.18,1.60","0.00,0.00,-1.00",0.05009079,False,Cell(Clone)
31.11,,1654,"0.51,1.61,-1.19","-0.04,-0.14,0.99","0.39,1.23,1.60","0.00,0.00,-1.00",0.0663414,True,Cell(Clone)
31.18,,1658,"0.51,1.60,-1.20","-0.06,-0.20,0.98","0.34,1.04,1.59","-0.17,0.07,-0.98",0.06637573,True,Quad
31.24,,1660,"0.50,1.60,-1.22","-0.07,-0.23,0.97","0.30,0.96,1.59","-0.01,-0.24,-0.97",0.06690407,True,Cube
31.29,,1663,"0.50,1.60,-1.22","-0.11,-0.16,0.98","0.20,1.15,1.58","-0.01,0.19,-0.98",0.05096245,True,Sphere
31.36,,1667,"0.50,1.60,-1.23","-0.12,-0.14,0.98","0.16,1.18,1.58","0.14,0.37,-0.92",0.06644821,True,Capsule
31.41,,1670,"0.49,1.60,-1.23","-0.10,-0.14,0.99","0.20,1.21,1.59","-0.02,0.01,-1.00",0.05007744,True,Object2_1_2_3
31.48,,1673,"0.48,1.60,-1.24","-0.08,-0.14,0.99","0.28,1.19,1.59","-0.29,0.18,-0.94",0.06561089,True,Quad
31.53,,1676,"0.48,1.60,-1.24","-0.06,-0.14,0.99","0.31,1.21,1.59","0.00,0.15,-0.99",0.05325699,True,Object3_2_2_2
31.60,,1680,"0.47,1.60,-1.25","-0.06,-0.14,0.99","0.31,1.20,1.59","0.14,0.00,-0.99",0.07226181,True,Object3_2_2_2
31.66,,1682,"0.47,1.60,-1.25","-0.05,-0.14,0.99","0.32,1.18,1.58","0.37,0.22,-0.90",0.1300297,True,Capsule
31.71,,1685,"0.47,1.60,-1.25","-0.04,-0.15,0.99","0.32,1.18,1.58","0.41,0.13,-0.90",0.05012894,True,Capsule
31.79,,1688,"0.46,1.60,-1.26","-0.04,-0.13,0.99","0.33,1.23,1.59","0.36,-0.15,-0.92",0.1329575,True,Quad
31.84,,1691,"0.45,1.60,-1.26","-0.05,-0.14,0.99","0.32,1.18,1.58","0.10,0.18,-0.98",0.05108643,True,Capsule
31.90,,1693,"0.45,1.60,-1.25","-0.05,-0.15,0.99","0.31,1.17,1.58","0.09,-0.11,-0.99",0.05973244,True,Capsule
31.97,,1696,"0.43,1.59,-1.24","0.00,-0.26,0.97","0.44,0.84,1.60","0.00,0.00,-1.00",0.1244392,False,Cell(Clone)
32.03,,1700,"0.43,1.59,-1.24","0.00,-0.28,0.96","0.43,0.80,1.59","-0.03,0.00,-1.00",0.05846596,True,Quad
32.08,,1703,"0.44,1.60,-1.25","-0.06,-0.17,0.98","0.28,1.11,1.59","0.00,0.00,-1.00",0.0525856,False,Quad
32.14,,1706,"0.44,1.60,-1.25","-0.09,-0.19,0.98","0.20,1.06,1.59","-0.33,-0.01,-0.94",0.06552887,True,Object2_1_1_3
32.21,,1710,"0.44,1.60,-1.25","-0.08,-0.15,0.99","0.20,1.15,1.58","0.42,0.16,-0.89",0.0646553,True,Sphere
32.34,,1716,"0.44,1.59,-1.24","-0.01,-0.26,0.97","0.39,0.84,1.59","0.14,0.00,-0.99",0.134449,False,Quad
32.41,,1720,"0.44,1.59,-1.23","-0.01,-0.26,0.96","0.39,0.83,1.59","0.18,0.00,-0.98",0.06697845,True,Quad
32.46,,1722,"0.44,1.59,-1.23","0.00,-0.29,0.96","0.44,0.77,1.59","0.00,-0.24,-0.97",0.1198349,True,Quad
32.53,,1726,"0.43,1.59,-1.24","-0.09,-0.24,0.97","0.16,0.90,1.59","0.18,0.23,-0.96",0.06450272,False,Object4_1_0_2
32.58,,1728,"0.44,1.59,-1.24","-0.09,-0.19,0.98","0.17,1.07,1.60","0.00,-0.11,-0.99",0.05473709,True,Cell(Clone)
32.64,,1731,"0.44,1.59,-1.24","-0.09,-0.19,0.98","0.19,1.04,1.59","-0.29,0.11,-0.95",0.05955887,True,Quad
32.71,,1735,"0.43,1.59,-1.23","-0.03,-0.21,0.98","0.36,0.99,1.59","0.00,-0.02,-1.00",0.06769562,True,Quad
32.79,,1738,"0.44,1.59,-1.23","-0.03,-0.22,0.98","0.35,0.99,1.59","0.00,-0.19,-0.98",0.08142471,True,Quad
32.87,,1742,"0.44,1.59,-1.23","-0.04,-0.22,0.97","0.33,0.96,1.59","0.15,0.00,-0.99",0.1590652,True,Quad
32.93,,1745,"0.44,1.59,-1.23","-0.04,-0.22,0.97","0.31,0.97,1.59","0.24,-0.03,-0.97",0.05736923,True,Object1_2_1_0
32.98,,1748,"0.44,1.60,-1.23","-0.04,-0.24,0.97","0.31,0.90,1.59","0.16,0.17,-0.97",0.0506897,True,Object1_2_0_2
33.04,,1752,"0.44,1.60,-1.24","-0.03,-0.28,0.96","0.36,0.80,1.59","-0.31,-0.11,-0.94",0.0652504,True,Cylinder
33.10,,1755,"0.43,1.60,-1.24","-0.04,-0.27,0.96","0.32,0.83,1.59","0.00,-0.07,-1.00",0.06230545,True,Quad
33.16,,1759,"0.44,1.60,-1.24","-0.07,-0.27,0.96","0.23,0.81,1.58","0.34,0.32,-0.88",0.057724,True,Capsule
33.22,,1762,"0.44,1.60,-1.24","-0.07,-0.26,0.96","0.22,0.84,1.59","0.30,0.40,-0.87",0.06064987,True,Object3_1_0_1
33.29,,1765,"0.45,1.59,-1.23","-0.04,-0.19,0.98","0.36,1.06,1.59","-0.31,0.05,-0.95",0.06684875,True,Object3_2_1_3
33.36,,1769,"0.43,1.59,-1.23","-0.04,-0.19,0.98","0.33,1.08,1.59","0.05,-0.26,-0.96",0.07023621,True,Quad
33.43,,1773,"0.43,1.60,-1.24","-0.08,-0.20,0.98","0.21,1.04,1.58","0.17,-0.17,-0.97",0.06719208,True,Object2_1_1_3
33.50,,1776,"0.43,1.59,-1.23","-0.04,-0.17,0.99","0.30,1.13,1.58","0.21,-0.21,-0.96",0.06824875,True,Object2_2_2_0
33.56,,1779,"0.43,1.60,-1.24","-0.08,-0.12,0.99","0.20,1.26,1.58","-0.16,0.02,-0.99",0.06697464,True,Cylinder
33.63,,1782,"0.43,1.59,-1.24","-0.04,-0.21,0.98","0.31,1.02,1.58","-0.09,-0.16,-0.98",0.06470871,False,Capsule
33.69,,1786,"0.43,1.59,-1.24","-0.05,-0.20,0.98","0.28,1.02,1.59","0.00,0.00,-1.00",0.06534576,True,Quad
33.74,,1788,"0.43,1.59,-1.24","-0.06,-0.17,0.98","0.25,1.10,1.60","0.02,0.00,-1.00",0.05199432,True,Cell(Clone)
33.80,,1790,"0.43,1.59,-1.24","-0.07,-0.18,0.98","0.24,1.09,1.60","0.00,0.00,-1.00",0.05284119,True,Cell(Clone)
33.85,,1793,"0.43,1.59,-1.24","-0.07,-0.17,0.98","0.23,1.14,1.59","0.00,-0.43,-0.90",0.1090012,True,Quad
33.91,,1797,"0.43,1.59,-1.24","-0.07,-0.16,0.98","0.23,1.14,1.59","0.00,-0.19,-0.98",0.05595779,True,Quad
33.96,,1800,"0.43,1.59,-1.24","-0.07,-0.15,0.99","0.24,1.15,1.59","0.00,0.00,-1.00",0.1065674,True,Quad
34.02,,1803,"0.43,1.59,-1.24","-0.06,-0.18,0.98","0.25,1.07,1.60","0.00,0.00,-1.00",0.1672745,True,Cell(Clone)
34.08,,1807,"0.43,1.59,-1.24","-0.06,-0.18,0.98","0.28,1.08,1.59","-0.39,-0.15,-0.91",0.05649948,True,Quad
34.14,,1810,"0.43,1.59,-1.24","-0.06,-0.18,0.98","0.29,1.09,1.58","-0.54,0.01,-0.84",0.06441116,True,Sphere
34.20,,1814,"0.43,1.59,-1.24","-0.06,-0.18,0.98","0.29,1.09,1.58","-0.46,0.21,-0.87",0.06019211,True,Sphere
34.26,,1818,"0.43,1.60,-1.25","-0.11,-0.14,0.98","0.12,1.19,1.59","-0.12,0.14,-0.98",0.1199722,True,Quad
34.32,,1821,"0.43,1.60,-1.25","-0.11,-0.11,0.99","0.13,1.30,1.60","0.00,0.00,-1.00",0.05796814,True,Cell(Clone)
34.37,,1823,"0.43,1.60,-1.25","-0.10,-0.09,0.99","0.15,1.35,1.60","0.00,0.12,-0.99",0.05237198,True,Cell(Clone)
34.43,,1826,"0.43,1.60,-1.24","-0.01,-0.13,0.99","0.43,1.25,1.59","-0.35,0.00,-0.94",0.10672,False,Quad
34.49,,1829,"0.43,1.60,-1.24","-0.01,-0.14,0.99","0.43,1.23,1.59","-0.33,-0.25,-0.91",0.06529999,True,Quad
34.54,,1832,"0.44,1.60,-1.24","-0.01,-0.15,0.99","0.40,1.19,1.60","0.00,0.00,-1.00",0.117157,True,Cell(Clone)
34.59,,1835,"0.44,1.60,-1.24","-0.02,-0.16,0.99","0.38,1.15,1.59","0.36,0.23,-0.90",0.05021667,True,Object1_2_2_1
34.66,,1838,"0.44,1.60,-1.25","-0.09,-0.09,0.99","0.19,1.34,1.59","-0.10,0.00,-1.00",0.06772232,False,Quad
34.73,,1842,"0.47,1.60,-1.24","-0.04,-0.18,0.98","0.36,1.09,1.59","0.00,0.00,-1.00",0.06494141,False,Quad
34.78,,1844,"0.45,1.60,-1.24","-0.03,-0.17,0.98","0.36,1.13,1.59","0.03,-0.16,-0.99",0.05090332,True,Object1_2_2_1
34.83,,1847,"0.45,1.60,-1.24","-0.03,-0.16,0.99","0.37,1.15,1.59","0.00,0.32,-0.95",0.05706024,True,Object1_2_2_1
34.90,,1850,"0.45,1.60,-1.24","-0.02,-0.15,0.99","0.38,1.18,1.60","0.00,0.00,-1.00",0.1259193,True,Cell(Clone)
34.96,,1853,"0.45,1.60,-1.24","-0.02,-0.16,0.99","0.38,1.14,1.59","0.19,0.00,-0.98",0.05653381,True,Object1_2_2_1
35.01,,1855,"0.44,1.60,-1.25","-0.09,-0.14,0.99","0.21,1.20,1.58","-0.22,0.22,-0.95",0.0500145,True,Object2_1_2_3
35.07,,1859,"0.44,1.60,-1.25","-0.09,-0.15,0.98","0.20,1.15,1.58","-0.20,0.25,-0.95",0.05751038,True,Sphere
35.12,,1862,"0.45,1.60,-1.24","-0.02,-0.17,0.99","0.38,1.13,1.59","0.08,-0.22,-0.97",0.05690384,True,Object1_2_2_1
35.18,,1865,"0.45,1.60,-1.25","-0.01,-0.16,0.99","0.42,1.16,1.60","-0.15,0.00,-0.99",0.0528183,True,Cell(Clone)
35.25,,1868,"0.45,1.60,-1.25","0.00,-0.16,0.99","0.44,1.15,1.60","0.00,0.00,-1.00",0.06811905,True,Cell(Clone)
35.31,,1872,"0.45,1.60,-1.25","-0.01,-0.14,0.99","0.43,1.20,1.60","0.00,0.06,-1.00",0.133316,True,Cell(Clone)
35.38,,1875,"0.45,1.60,-1.25","-0.02,-0.13,0.99","0.40,1.23,1.60","0.08,0.00,-1.00",0.2008591,True,Cell(Clone)
35.43,,1877,"0.44,1.60,-1.26","-0.07,-0.07,0.99","0.23,1.40,1.59","0.00,0.00,-1.00",0.05361176,True,Quad
35.49,,1881,"0.44,1.60,-1.26","-0.08,-0.07,0.99","0.20,1.39,1.58","0.39,0.03,-0.92",0.06121826,True,Sphere
35.56,,1884,"0.44,1.60,-1.26","-0.08,-0.09,0.99","0.22,1.36,1.59","0.05,0.00,-1.00",0.06783676,True,Object3_1_3_3
35.61,,1887,"0.45,1.60,-1.25","0.00,-0.18,0.98","0.44,1.10,1.60","0.00,0.00,-1.00",0.05110931,False,Cell(Clone)
35.69,,1891,"0.44,1.60,-1.25","0.00,-0.17,0.99","0.44,1.12,1.60","0.00,0.00,-1.00",0.07763672,True,Cell(Clone)
35.75,,1895,"0.44,1.60,-1.25","0.00,-0.16,0.99","0.43,1.14,1.60","0.00,0.00,-1.00",0.1362457,True,Cell(Clone)
35.82,,1899,"0.45,1.60,-1.25","-0.01,-0.18,0.98","0.42,1.10,1.60","0.00,0.00,-1.00",0.075737,True,Cell(Clone)
35.90,,1902,"0.45,1.60,-1.25","-0.01,-0.17,0.98","0.39,1.10,1.59","0.34,0.00,-0.94",0.07161713,True,Quad
35.96,,1906,"0.44,1.60,-1.25","-0.01,-0.19,0.98","0.39,1.08,1.59","0.34,-0.26,-0.91",0.06482697,True,Quad
36.02,,1909,"0.45,1.60,-1.25","-0.02,-0.18,0.98","0.39,1.08,1.59","0.18,0.00,-0.98",0.1282349,True,Quad
36.08,,1913,"0.44,1.60,-1.25","-0.01,-0.16,0.99","0.42,1.15,1.60","-0.12,0.00,-0.99",0.1840248,True,Cell(Clone)
36.14,,1917,"0.44,1.60,-1.25","-0.09,-0.11,0.99","0.18,1.28,1.59","-0.07,0.02,-1.00",0.06358337,False,Quad
36.21,,1920,"0.44,1.61,-1.25","-0.09,-0.07,0.99","0.20,1.40,1.58","-0.27,0.19,-0.94",0.0689888,True,Sphere
36.29,,1924,"0.45,1.61,-1.25","-0.02,-0.04,1.00","0.39,1.50,1.59","0.00,0.00,-1.00",0.0816803,True,Quad
36.36,,1927,"0.44,1.61,-1.25","0.00,-0.03,1.00","0.45,1.52,1.59","-0.29,0.17,-0.94",0.06783676,True,Object1_3_4_2
36.45,,1930,"0.44,1.61,-1.25","-0.01,-0.05,1.00","0.43,1.47,1.59","-0.06,0.00,-1.00",0.0841713,True,Quad
36.50,,1932,"0.44,1.61,-1.25","0.00,-0.05,1.00","0.45,1.45,1.59","-0.23,0.19,-0.95",0.05047226,True,Object1_3_4_0
36.56,,1936,"0.44,1.61,-1.25","-0.04,0.00,1.00","0.34,1.62,1.59","-0.25,0.00,-0.97",0.0640564,True,Quad
36.63,,1939,"0.44,1.61,-1.25","-0.04,0.01,1.00","0.34,1.62,1.59","-0.28,0.00,-0.96",0.06802368,True,Quad
36.69,,1943,"0.44,1.61,-1.25","-0.03,-0.01,1.00","0.36,1.59,1.59","0.02,0.00,-1.00",0.1324806,True,Object4_2_5_1
36.74,,1946,"0.45,1.61,-1.25","0.06,-0.07,1.00","0.62,1.42,1.58","0.14,-0.16,-0.98",0.05117035,False,Capsule
36.79,,1948,"0.44,1.60,-1.24","0.07,-0.08,0.99","0.63,1.39,1.59","0.00,0.00,-1.00",0.05077744,True,Quad
36.86,,1951,"0.44,1.60,-1.24","0.06,-0.08,0.99","0.62,1.39,1.59","0.00,0.00,-1.00",0.06407166,True,Quad
36.92,,1954,"0.44,1.60,-1.24","0.06,-0.08,1.00","0.59,1.39,1.59","0.00,0.00,-1.00",0.1281242,True,Quad
36.98,,1957,"0.44,1.60,-1.24","0.05,-0.08,1.00","0.58,1.38,1.59","-0.20,-0.26,-0.94",0.1845818,True,Quad
37.04,,1961,"0.44,1.60,-1.24","0.05,-0.08,1.00","0.58,1.38,1.59","-0.31,-0.25,-0.92",0.2483253,True,Quad
37.09,,1964,"0.43,1.60,-1.24","0.04,-0.08,1.00","0.55,1.39,1.59","0.15,0.00,-0.99",0.2994423,True,Quad
37.15,,1966,"0.44,1.60,-1.24","-0.03,-0.11,0.99","0.36,1.31,1.60","0.00,0.00,-1.00",0.05186844,True,Cell(Clone)
37.21,,1970,"0.44,1.60,-1.24","-0.03,-0.14,0.99","0.36,1.22,1.60","0.00,0.00,-1.00",0.06406403,True,Cell(Clone)
37.26,,1973,"0.44,1.60,-1.24","-0.02,-0.14,0.99","0.38,1.21,1.60","0.00,0.00,-1.00",0.05162811,True,Cell(Clone)
37.31,,1975,"0.44,1.60,-1.24","-0.01,-0.15,0.99","0.40,1.19,1.60","0.08,0.00,-1.00",0.1032715,True,Cell(Clone)
37.36,,1977,"0.44,1.60,-1.24","-0.02,-0.14,0.99","0.39,1.20,1.60","0.00,0.08,-1.00",0.05033493,True,Cell(Clone)
37.43,,1981,"0.44,1.60,-1.24","-0.03,-0.14,0.99","0.37,1.21,1.60","0.00,-0.03,-1.00",0.1140633,True,Cell(Clone)
37.48,,1984,"0.44,1.60,-1.24","-0.02,-0.14,0.99","0.38,1.20,1.59","0.00,0.11,-0.99",0.0500412,True,Cell(Clone)
37.55,,1987,"0.44,1.60,-1.24","-0.03,-0.14,0.99","0.37,1.20,1.60","0.00,0.00,-1.00",0.07120514,True,Cell(Clone)
37.60,,1988,"0.44,1.60,-1.24","-0.03,-0.15,0.99","0.33,1.17,1.59","0.36,0.00,-0.93",0.1254234,True,Quad
37.66,,1991,"0.44,1.60,-1.23","-0.03,-0.15,0.99","0.32,1.18,1.58","0.49,-0.19,-0.85",0.05625534,True,Capsule
37.75,True,1995,"0.44,1.60,-1.23","-0.04,-0.15,0.99","0.32,1.18,1.58","0.07,-0.08,-0.99",0.08868027,True,Capsule
37.81,True,1999,"0.44,1.60,-1.23","-0.04,-0.16,0.99","0.31,1.14,1.59","0.22,0.00,-0.98",0.1501198,True,Object2_2_2_0
37.87,True,2002,"0.44,1.60,-1.23","-0.07,-0.12,0.99","0.24,1.26,1.59","0.11,0.00,-0.99",0.06525803,True,Quad
37.93,True,2004,"0.44,1.60,-1.23","-0.07,-0.13,0.99","0.24,1.25,1.59","0.04,0.00,-1.00",0.05303192,True,Quad
37.99,True,2008,"0.44,1.60,-1.23","-0.07,-0.13,0.99","0.24,1.25,1.59","0.05,0.00,-1.00",0.1182556,True,Quad
38.06,True,2012,"0.44,1.60,-1.23","-0.07,-0.11,0.99","0.22,1.29,1.59","0.34,0.00,-0.94",0.1850319,True,Object4_1_3_1
38.12,True,2015,"0.43,1.60,-1.22","-0.07,-0.10,0.99","0.24,1.31,1.59","0.19,0.00,-0.98",0.06381226,True,Quad
38.18,True,2019,"0.43,1.60,-1.21","-0.06,-0.11,0.99","0.28,1.28,1.59","-0.19,0.09,-0.98",0.05834961,True,Quad
